2018-12-01 15:45:32.937  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel springCloudBusOutput
2018-12-01 15:45:32.947  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel springCloudBusOutput
2018-12-01 15:45:32.985  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel errorChannel
2018-12-01 15:45:32.979  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel nullChannel
2018-12-01 15:45:33.042  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageHandler errorLogger
2018-12-01 15:45:33.142  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageHandler errorLogger
2018-12-01 15:45:33.160  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.endpoint.EventDrivenConsumer       : Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2018-12-01 15:45:33.161  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.channel.PublishSubscribeChannel    : Channel 'application-1.errorChannel' has 1 subscriber(s).
2018-12-01 15:45:33.163  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.endpoint.EventDrivenConsumer       : started _org.springframework.integration.errorLogger
2018-12-01 15:45:33.197  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.c.n.e.s.EurekaServiceRegistry        : Registering application perimeter-service with eureka with status UP
2018-12-01 15:45:33.202  INFO [perimeter-service,,,] 2340 --- [restartedMain] com.netflix.discovery.DiscoveryClient    : Saw local status change event StatusChangeEvent [timestamp=1543659333202, current=UP, previous=STARTING]
2018-12-01 15:45:33.211  INFO [perimeter-service,,,] 2340 --- [DiscoveryClient-InstanceInfoReplicator-0] com.netflix.discovery.DiscoveryClient    : DiscoveryClient_PERIMETER-SERVICE/9.85.81.143:perimeter-service:8100: registering service...
